"GEO_ID","NAME","P001001","P001001ERR",
"Geography","Geographic Area Name","Total","Errata of Total",
"8600000US13338","ZCTA5 13338","1206","null",
"8600000US13339","ZCTA5 13339","6941","null",
"8600000US13340","ZCTA5 13340","8205","null",
"8600000US13341","ZCTA5 13341","102","null",
"8600000US13342","ZCTA5 13342","165","null",
"8600000US13343","ZCTA5 13343","1658","null",
"8600000US13345","ZCTA5 13345","177","null",
"8600000US13346","ZCTA5 13346","6735","null",
"8600000US13348","ZCTA5 13348","1469","null",
"8600000US13350","ZCTA5 13350","10093","null",
"8600000US13352","ZCTA5 13352","65","null",
"8600000US13353","ZCTA5 13353","86","null",
"8600000US13354","ZCTA5 13354","3342","null",
"8600000US13355","ZCTA5 13355","905","null",
"8600000US13357","ZCTA5 13357","11096","null",
"8600000US13360","ZCTA5 13360","333","null",
"8600000US13361","ZCTA5 13361","824","null",
"8600000US13362","ZCTA5 13362","60","null",
"8600000US13363","ZCTA5 13363","2315","null",
"8600000US13364","ZCTA5 13364","243","null",
"8600000US13365","ZCTA5 13365","8906","null",
"8600000US13367","ZCTA5 13367","8830","null",
"8600000US13368","ZCTA5 13368","1118","null",
"8600000US13402","ZCTA5 13402","1534","null",
"8600000US13403","ZCTA5 13403","7372","null",
"8600000US13404","ZCTA5 13404","236","null",
"8600000US13406","ZCTA5 13406","725","null",
"8600000US13407","ZCTA5 13407","5453","null",
"8600000US13408","ZCTA5 13408","4280","null",
"8600000US13409","ZCTA5 13409","2374","null",
"8600000US13410","ZCTA5 13410","241","null",
"8600000US13411","ZCTA5 13411","3264","null",
"8600000US13413","ZCTA5 13413","16135","null",
"8600000US13415","ZCTA5 13415","77","null",
"8600000US13416","ZCTA5 13416","2271","null",
"8600000US13417","ZCTA5 13417","3305","null",
"8600000US13418","ZCTA5 13418","255","null",
"8600000US13420","ZCTA5 13420","1266","null",
"8600000US13421","ZCTA5 13421","14125","null",
"8600000US13424","ZCTA5 13424","2725","null",
"8600000US13425","ZCTA5 13425","1970","null",
"8600000US13428","ZCTA5 13428","1635","null",
"8600000US13431","ZCTA5 13431","2069","null",
"8600000US13433","ZCTA5 13433","1820","null",
"8600000US13435","ZCTA5 13435","286","null",
"8600000US13436","ZCTA5 13436","108","null",
"8600000US13437","ZCTA5 13437","460","null",
"8600000US13438","ZCTA5 13438","3789","null",
"8600000US13439","ZCTA5 13439","3950","null",
"8600000US13440","ZCTA5 13440","42986","null",
"8600000US13441","ZCTA5 13441","51","null",
"8600000US13450","ZCTA5 13450","104","null",
"8600000US13452","ZCTA5 13452","4629","null",
"8600000US13454","ZCTA5 13454","826","null",
"8600000US13456","ZCTA5 13456","4164","null",
"8600000US13459","ZCTA5 13459","2222","null",
"8600000US13460","ZCTA5 13460","4429","null",
"8600000US13461","ZCTA5 13461","3083","null",
"8600000US13464","ZCTA5 13464","1189","null",
"8600000US13468","ZCTA5 13468","451","null",
"8600000US13469","ZCTA5 13469","847","null",
"8600000US13470","ZCTA5 13470","725","null",
"8600000US13471","ZCTA5 13471","3540","null",
"8600000US13472","ZCTA5 13472","310","null",
"8600000US13473","ZCTA5 13473","766","null",
"8600000US13475","ZCTA5 13475","28","null",
"8600000US13476","ZCTA5 13476","3032","null",
"8600000US13477","ZCTA5 13477","1452","null",
"8600000US13478","ZCTA5 13478","3083","null",
"8600000US13480","ZCTA5 13480","3532","null",
"8600000US13483","ZCTA5 13483","256","null",
"8600000US13484","ZCTA5 13484","176","null",
"8600000US13485","ZCTA5 13485","1132","null",
"8600000US13486","ZCTA5 13486","815","null",
"8600000US13488","ZCTA5 13488","98","null",
"8600000US13489","ZCTA5 13489","658","null",
"8600000US13490","ZCTA5 13490","1361","null",
"8600000US13491","ZCTA5 13491","3641","null",
"8600000US13492","ZCTA5 13492","11596","null",
"8600000US13493","ZCTA5 13493","2070","null",
"8600000US13494","ZCTA5 13494","314","null",
"8600000US13495","ZCTA5 13495","2144","null",
"8600000US13501","ZCTA5 13501","38546","null",
"8600000US13502","ZCTA5 13502","33257","null",
"8600000US13601","ZCTA5 13601","38158","null",
"8600000US13602","ZCTA5 13602","3881","null",
"8600000US13603","ZCTA5 13603","9760","null",
"8600000US13605","ZCTA5 13605","4777","null",
"8600000US13606","ZCTA5 13606","2716","null",
"8600000US13607","ZCTA5 13607","1822","null",
"8600000US13608","ZCTA5 13608","1719","null",
"8600000US13612","ZCTA5 13612","2852","null",
"8600000US13613","ZCTA5 13613","2726","null",
"8600000US13614","ZCTA5 13614","357","null",
"8600000US13615","ZCTA5 13615","1271","null",
"8600000US13616","ZCTA5 13616","1880","null",
"8600000US13617","ZCTA5 13617","11299","null",
"8600000US13618","ZCTA5 13618","1711","null",
"8600000US13619","ZCTA5 13619","10901","null",
"8600000US13620","ZCTA5 13620","2197","null",
"8600000US13621","ZCTA5 13621","650","null",
"8600000US13622","ZCTA5 13622","2432","null",
"8600000US13623","ZCTA5 13623","49","null",
"8600000US13624","ZCTA5 13624","5457","null",
"8600000US13625","ZCTA5 13625","1868","null",
"8600000US13626","ZCTA5 13626","2267","null",
"8600000US13628","ZCTA5 13628","220","null",
"8600000US13630","ZCTA5 13630","1525","null",
"8600000US13633","ZCTA5 13633","345","null",
"8600000US13634","ZCTA5 13634","3984","null",
"8600000US13635","ZCTA5 13635","1092","null",
"8600000US13636","ZCTA5 13636","282","null",
"8600000US13637","ZCTA5 13637","4491","null",
"8600000US13638","ZCTA5 13638","378","null",
"8600000US13639","ZCTA5 13639","243","null",
"8600000US13640","ZCTA5 13640","271","null",
"8600000US13641","ZCTA5 13641","91","null",
"8600000US13642","ZCTA5 13642","10088","null",
"8600000US13643","ZCTA5 13643","19","null",
"8600000US13646","ZCTA5 13646","2211","null",
"8600000US13647","ZCTA5 13647","69","null",
"8600000US13648","ZCTA5 13648","2424","null",
"8600000US13650","ZCTA5 13650","1391","null",
"8600000US13651","ZCTA5 13651","127","null",
"8600000US13652","ZCTA5 13652","1815","null",
"8600000US13654","ZCTA5 13654","2461","null",
"8600000US13655","ZCTA5 13655","3512","null",
"8600000US13656","ZCTA5 13656","2861","null",
"8600000US13658","ZCTA5 13658","2357","null",
"8600000US13659","ZCTA5 13659","593","null",
"8600000US13660","ZCTA5 13660","1891","null",
"8600000US13661","ZCTA5 13661","1646","null",
"8600000US13662","ZCTA5 13662","16582","null",
"8600000US13664","ZCTA5 13664","399","null",
"8600000US13665","ZCTA5 13665","882","null",
"8600000US13666","ZCTA5 13666","266","null",
"8600000US13667","ZCTA5 13667","3181","null",
"8600000US13668","ZCTA5 13668","3329","null",
"8600000US13669","ZCTA5 13669","16452","null",
"8600000US13670","ZCTA5 13670","430","null",
"8600000US13672","ZCTA5 13672","602","null",
"8600000US13673","ZCTA5 13673","2249","null",
"8600000US13674","ZCTA5 13674","126","null",
"8600000US13675","ZCTA5 13675","160","null",
"8600000US13676","ZCTA5 13676","16646","null",
"8600000US13677","ZCTA5 13677","93","null",
"8600000US13678","ZCTA5 13678","211","null",
"8600000US13679","ZCTA5 13679","1853","null",
"8600000US13680","ZCTA5 13680","1244","null",
"8600000US13681","ZCTA5 13681","897","null",
"8600000US13682","ZCTA5 13682","877","null",
"8600000US13684","ZCTA5 13684","1131","null",
"8600000US13685","ZCTA5 13685","2272","null",
"8600000US13687","ZCTA5 13687","479","null",
"8600000US13690","ZCTA5 13690","846","null",
"8600000US13691","ZCTA5 13691","3176","null",
"8600000US13692","ZCTA5 13692","27","null",
"8600000US13693","ZCTA5 13693","503","null",
"8600000US13694","ZCTA5 13694","1507","null",
"8600000US13695","ZCTA5 13695","134","null",
"8600000US13696","ZCTA5 13696","87","null",
"8600000US13697","ZCTA5 13697","2281","null",
"8600000US13730","ZCTA5 13730","2805","null",
"8600000US13731","ZCTA5 13731","1162","null",
"8600000US13732","ZCTA5 13732","8153","null",
"8600000US13733","ZCTA5 13733","5216","null",
"8600000US13734","ZCTA5 13734","2287","null",
"8600000US13736","ZCTA5 13736","2338","null",
"8600000US13739","ZCTA5 13739","953","null",
"8600000US13740","ZCTA5 13740","554","null",
"8600000US13743","ZCTA5 13743","3806","null",
"8600000US13744","ZCTA5 13744","1137","null",
"8600000US13746","ZCTA5 13746","2539","null",
"8600000US13748","ZCTA5 13748","3800","null",
"8600000US13750","ZCTA5 13750","1092","null",
"8600000US13751","ZCTA5 13751","189","null",
"8600000US13752","ZCTA5 13752","782","null",
"8600000US13753","ZCTA5 13753","5848","null",
"8600000US13754","ZCTA5 13754","3310","null",
"8600000US13755","ZCTA5 13755","1228","null",
"8600000US13756","ZCTA5 13756","613","null",
"8600000US13757","ZCTA5 13757","1045","null",
"8600000US13760","ZCTA5 13760","44264","null",
"8600000US13774","ZCTA5 13774","201","null",
"8600000US13775","ZCTA5 13775","1631","null",
"8600000US13776","ZCTA5 13776","513","null",
"8600000US13777","ZCTA5 13777","727","null",
"8600000US13778","ZCTA5 13778","5948","null",
"8600000US13780","ZCTA5 13780","1045","null",
"8600000US13782","ZCTA5 13782","755","null",
"8600000US13783","ZCTA5 13783","2670","null",
"8600000US13784","ZCTA5 13784","172","null",
"8600000US13786","ZCTA5 13786","464","null",
"8600000US13787","ZCTA5 13787","3629","null",
"8600000US13788","ZCTA5 13788","991","null",
"8600000US13790","ZCTA5 13790","19104","null",
"8600000US13794","ZCTA5 13794","105","null",
"8600000US13795","ZCTA5 13795","3800","null",
"8600000US13796","ZCTA5 13796","1236","null",
"8600000US13797","ZCTA5 13797","2250","null",
"8600000US13801","ZCTA5 13801","1398","null",
"8600000US13802","ZCTA5 13802","718","null",
"8600000US13803","ZCTA5 13803","3975","null",
"8600000US13804","ZCTA5 13804","391","null",
"8600000US13806","ZCTA5 13806","205","null",
"8600000US13807","ZCTA5 13807","1199","null",
"8600000US13808","ZCTA5 13808","1771","null",
"8600000US13809","ZCTA5 13809","1517","null",
"8600000US13810","ZCTA5 13810","1149","null",
"8600000US13811","ZCTA5 13811","4354","null",
"8600000US13812","ZCTA5 13812","2348","null",
"8600000US13813","ZCTA5 13813","977","null",
"8600000US13815","ZCTA5 13815","13999","null",
"8600000US13820","ZCTA5 13820","22455","null",
"8600000US13825","ZCTA5 13825","3442","null",
"8600000US13826","ZCTA5 13826","58","null",
"8600000US13827","ZCTA5 13827","11759","null",
"8600000US13830","ZCTA5 13830","5042","null",
"8600000US13832","ZCTA5 13832","709","null",
"8600000US13833","ZCTA5 13833","4255","null",
"8600000US13834","ZCTA5 13834","118","null",
"8600000US13835","ZCTA5 13835","1511","null",
"8600000US13838","ZCTA5 13838","4409","null",
"8600000US13839","ZCTA5 13839","1405","null",
"8600000US13841","ZCTA5 13841","529","null",
"8600000US13842","ZCTA5 13842","695","null",
"8600000US13843","ZCTA5 13843","1888","null",
"8600000US13844","ZCTA5 13844","724","null",
"8600000US13845","ZCTA5 13845","83","null",
"8600000US13846","ZCTA5 13846","305","null",
"8600000US13847","ZCTA5 13847","67","null",
"8600000US13849","ZCTA5 13849","4551","null",
"8600000US13850","ZCTA5 13850","22004","null",
"8600000US13856","ZCTA5 13856","6596","null",
"8600000US13859","ZCTA5 13859","182","null",
"8600000US13860","ZCTA5 13860","94","null",
"8600000US13861","ZCTA5 13861","432","null",
"8600000US13862","ZCTA5 13862","4189","null",
"8600000US13863","ZCTA5 13863","688","null",
"8600000US13864","ZCTA5 13864","1149","null",
"8600000US13865","ZCTA5 13865","6371","null",
"8600000US13901","ZCTA5 13901","19773","null",
"8600000US13902","ZCTA5 13902","6177","null",
"8600000US13903","ZCTA5 13903","18763","null",
"8600000US13904","ZCTA5 13904","9579","null",
"8600000US13905","ZCTA5 13905","28026","null",
"8600000US14001","ZCTA5 14001","9464","null",
"8600000US14004","ZCTA5 14004","12704","null",
"8600000US14005","ZCTA5 14005","1986","null",
"8600000US14006","ZCTA5 14006","9858","null",
"8600000US14008","ZCTA5 14008","1467","null",
"8600000US14009","ZCTA5 14009","5672","null",
"8600000US14011","ZCTA5 14011","9822","null",
"8600000US14012","ZCTA5 14012","2362","null",
"8600000US14013","ZCTA5 14013","1751","null",
"8600000US14020","ZCTA5 14020","23306","null",
"8600000US14024","ZCTA5 14024","1688","null",
"8600000US14025","ZCTA5 14025","3039","null",
"8600000US14026","ZCTA5 14026","674","null",
"8600000US14028","ZCTA5 14028","1595","null",
"8600000US14030","ZCTA5 14030","1807","null",
"8600000US14031","ZCTA5 14031","9392","null",
"8600000US14032","ZCTA5 14032","7989","null",
"8600000US14033","ZCTA5 14033","2219","null",
"8600000US14034","ZCTA5 14034","2742","null",
"8600000US14035","ZCTA5 14035","125","null",
"8600000US14036","ZCTA5 14036","5201","null",
"8600000US14037","ZCTA5 14037","1166","null",
"8600000US14039","ZCTA5 14039","101","null",
"8600000US14040","ZCTA5 14040","2217","null",
"8600000US14041","ZCTA5 14041","237","null",
"8600000US14042","ZCTA5 14042","3969","null",
"8600000US14043","ZCTA5 14043","24742","null",
"8600000US14047","ZCTA5 14047","6440","null",
"8600000US14048","ZCTA5 14048","15072","null",
"8600000US14051","ZCTA5 14051","19533","null",
"8600000US14052","ZCTA5 14052","17329","null",
"8600000US14054","ZCTA5 14054","1344","null",
"8600000US14055","ZCTA5 14055","1405","null",
"8600000US14057","ZCTA5 14057","8116","null",
"8600000US14058","ZCTA5 14058","2285","null",
"8600000US14059","ZCTA5 14059","8933","null",
"8600000US14060","ZCTA5 14060","443","null",
"8600000US14061","ZCTA5 14061","349","null",
"8600000US14062","ZCTA5 14062","3329","null",
"8600000US14063","ZCTA5 14063","14870","null",
"8600000US14065","ZCTA5 14065","1896","null",
"8600000US14066","ZCTA5 14066","1318","null",
"8600000US14067","ZCTA5 14067","5040","null",
"8600000US14068","ZCTA5 14068","7150","null",
"8600000US14069","ZCTA5 14069","844","null",
"8600000US14070","ZCTA5 14070","6732","null",
"8600000US14072","ZCTA5 14072","20374","null",
"8600000US14075","ZCTA5 14075","41937","null",
"8600000US14080","ZCTA5 14080","4330","null",
"8600000US14081","ZCTA5 14081","3095","null",
"8600000US14082","ZCTA5 14082","426","null",
"8600000US14085","ZCTA5 14085","7353","null",
"8600000US14086","ZCTA5 14086","31847","null",
"8600000US14091","ZCTA5 14091","1079","null",
"8600000US14092","ZCTA5 14092","11086","null",
"8600000US14094","ZCTA5 14094","50666","null",
"8600000US14098","ZCTA5 14098","2958","null",
"8600000US14101","ZCTA5 14101","1905","null",
"8600000US14102","ZCTA5 14102","1281","null",
"8600000US14103","ZCTA5 14103","11183","null",
"8600000US14105","ZCTA5 14105","4566","null",
"8600000US14108","ZCTA5 14108","5882","null",
"8600000US14109","ZCTA5 14109","1117","null",
"8600000US14111","ZCTA5 14111","3352","null",
"8600000US14112","ZCTA5 14112","85","null",
"8600000US14113","ZCTA5 14113","703","null",
"8600000US14120","ZCTA5 14120","45100","null",
"8600000US14125","ZCTA5 14125","3782","null",
"8600000US14126","ZCTA5 14126","588","null",
"8600000US14127","ZCTA5 14127","29961","null",
"8600000US14129","ZCTA5 14129","1591","null",
"8600000US14130","ZCTA5 14130","265","null",
"8600000US14131","ZCTA5 14131","5283","null",
"8600000US14132","ZCTA5 14132","6218","null",
"8600000US14134","ZCTA5 14134","104","null",
"8600000US14135","ZCTA5 14135","119","null",
"8600000US14136","ZCTA5 14136","5033","null",
"8600000US14138","ZCTA5 14138","2018","null",
"8600000US14139","ZCTA5 14139","2125","null",
"8600000US14141","ZCTA5 14141","7728","null",
"8600000US14143","ZCTA5 14143","1214","null",
"8600000US14145","ZCTA5 14145","1618","null",
"8600000US14150","ZCTA5 14150","41676","null",
"8600000US14167","ZCTA5 14167","1663","null",
"8600000US14168","ZCTA5 14168","36","null",
"8600000US14169","ZCTA5 14169","151","null",
"8600000US14170","ZCTA5 14170","2286","null",
"8600000US14171","ZCTA5 14171","2077","null",
"8600000US14172","ZCTA5 14172","3200","null",
"8600000US14173","ZCTA5 14173","396","null",
"8600000US14174","ZCTA5 14174","5794","null",
"8600000US14201","ZCTA5 14201","11549","null",
"8600000US14202","ZCTA5 14202","3911","null",
"8600000US14203","ZCTA5 14203","1618","null",
"8600000US14204","ZCTA5 14204","8691","null",
"8600000US14206","ZCTA5 14206","20751","null",
"8600000US14207","ZCTA5 14207","23552","null",
"8600000US14208","ZCTA5 14208","11125","null",
"8600000US14209","ZCTA5 14209","7926","null",
"8600000US14210","ZCTA5 14210","14694","null",
"8600000US14211","ZCTA5 14211","22611","null",
"8600000US14212","ZCTA5 14212","10641","null",
"8600000US14213","ZCTA5 14213","24465","null",
"8600000US14214","ZCTA5 14214","19775","null",
"8600000US14215","ZCTA5 14215","39999","null",
"8600000US14216","ZCTA5 14216","22431","null",
"8600000US14217","ZCTA5 14217","23480","null",
"8600000US14218","ZCTA5 14218","19039","null",
"8600000US14219","ZCTA5 14219","11536","null",
"8600000US14220","ZCTA5 14220","24227","null",
"8600000US14221","ZCTA5 14221","53555","null",
"8600000US14222","ZCTA5 14222","14046","null",
"8600000US14223","ZCTA5 14223","22665","null",
"8600000US14224","ZCTA5 14224","39889","null",
"8600000US14225","ZCTA5 14225","33385","null",
"8600000US14226","ZCTA5 14226","29267","null",
"8600000US14227","ZCTA5 14227","23426","null",
"8600000US14228","ZCTA5 14228","20857","null",
"8600000US14261","ZCTA5 14261","5713","null",
"8600000US14301","ZCTA5 14301","12817","null",
"8600000US14302","ZCTA5 14302","107","null",
"8600000US14303","ZCTA5 14303","5981","null",
"8600000US14304","ZCTA5 14304","30389","null",
"8600000US14305","ZCTA5 14305","16898","null",
"8600000US14411","ZCTA5 14411","14491","null",
"8600000US14414","ZCTA5 14414","7142","null",
"8600000US14415","ZCTA5 14415","132","null",
"8600000US14416","ZCTA5 14416","3817","null",
"8600000US14418","ZCTA5 14418","1325","null",
"8600000US14420","ZCTA5 14420","20467","null",
"8600000US14422","ZCTA5 14422","2468","null",
"8600000US14423","ZCTA5 14423","4799","null",
"8600000US14424","ZCTA5 14424","27007","null",
"8600000US14425","ZCTA5 14425","10717","null",
"8600000US14427","ZCTA5 14427","1964","null",
"8600000US14428","ZCTA5 14428","8096","null",
"8600000US14432","ZCTA5 14432","5726","null",
"8600000US14433","ZCTA5 14433","4629","null",
"8600000US14435","ZCTA5 14435","2941","null",
"8600000US14437","ZCTA5 14437","11415","null",
"8600000US14441","ZCTA5 14441","325","null",
"8600000US14445","ZCTA5 14445","8019","null",
"8600000US14450","ZCTA5 14450","41104","null",
"8600000US14454","ZCTA5 14454","11073","null",
"8600000US14456","ZCTA5 14456","20087","null",
"8600000US14462","ZCTA5 14462","655","null",
"8600000US14464","ZCTA5 14464","7524","null",
"8600000US14466","ZCTA5 14466","1719","null",
"8600000US14467","ZCTA5 14467","9105","null",
"8600000US14468","ZCTA5 14468","17813","null",
"8600000US14469","ZCTA5 14469","6220","null",
"8600000US14470","ZCTA5 14470","8016","null",
"8600000US14471","ZCTA5 14471","2672","null",
"8600000US14472","ZCTA5 14472","8598","null",
"8600000US14475","ZCTA5 14475","234","null",
"8600000US14476","ZCTA5 14476","2288","null",
"8600000US14477","ZCTA5 14477","1732","null",
"8600000US14478","ZCTA5 14478","1595","null",
"8600000US14479","ZCTA5 14479","275","null",
"8600000US14480","ZCTA5 14480","833","null",
"8600000US14481","ZCTA5 14481","1820","null",
"8600000US14482","ZCTA5 14482","8275","null",
"8600000US14485","ZCTA5 14485","4267","null",
"8600000US14486","ZCTA5 14486","308","null",
"8600000US14487","ZCTA5 14487","6025","null",
"8600000US14489","ZCTA5 14489","7192","null",
"8600000US14502","ZCTA5 14502","10691","null",
"8600000US14504","ZCTA5 14504","1701","null",
"8600000US14505","ZCTA5 14505","5393","null",
"8600000US14506","ZCTA5 14506","1325","null",
"8600000US14507","ZCTA5 14507","1351","null",
"8600000US14510","ZCTA5 14510","4895","null",
"8600000US14511","ZCTA5 14511","497","null",
"8600000US14512","ZCTA5 14512","4721","null",
"8600000US14513","ZCTA5 14513","13976","null",
"8600000US14514","ZCTA5 14514","6389","null",
"8600000US14516","ZCTA5 14516","2365","null",
"8600000US14517","ZCTA5 14517","2883","null",
"8600000US14519","ZCTA5 14519","11581","null",
"8600000US14521","ZCTA5 14521","2761","null",
"8600000US14522","ZCTA5 14522","9565","null",
"8600000US14525","ZCTA5 14525","2865","null",
"8600000US14526","ZCTA5 14526","19804","null",
"8600000US14527","ZCTA5 14527","12820","null",
"8600000US14529","ZCTA5 14529","67","null",
"8600000US14530","ZCTA5 14530","5575","null",
"8600000US14532","ZCTA5 14532","4431","null",
"8600000US14533","ZCTA5 14533","2000","null",
"8600000US14534","ZCTA5 14534","31426","null",
"8600000US14536","ZCTA5 14536","687","null",
"8600000US14537","ZCTA5 14537","207","null",
"8600000US14539","ZCTA5 14539","242","null",
"8600000US14541","ZCTA5 14541","4129","null",
"8600000US14542","ZCTA5 14542","97","null",
"8600000US14543","ZCTA5 14543","3152","null",
"8600000US14544","ZCTA5 14544","2101","null",
"8600000US14545","ZCTA5 14545","173","null",
"8600000US14546","ZCTA5 14546","4695","null",
"8600000US14548","ZCTA5 14548","4249","null",
"8600000US14549","ZCTA5 14549","91","null",
"8600000US14550","ZCTA5 14550","1537","null",
"8600000US14551","ZCTA5 14551","5651","null",
"8600000US14555","ZCTA5 14555","974","null",
"8600000US14559","ZCTA5 14559","18057","null",
"8600000US14560","ZCTA5 14560","2164","null",
"8600000US14561","ZCTA5 14561","3086","null",
"8600000US14564","ZCTA5 14564","14487","null",
"8600000US14568","ZCTA5 14568","6048","null",
"8600000US14569","ZCTA5 14569","6211","null",
"8600000US14571","ZCTA5 14571","1176","null",
"8600000US14572","ZCTA5 14572","5081","null",
"8600000US14580","ZCTA5 14580","50587","null",
"8600000US14585","ZCTA5 14585","120","null",
"8600000US14586","ZCTA5 14586","10256","null",
"8600000US14588","ZCTA5 14588","749","null",
"8600000US14589","ZCTA5 14589","7854","null",
"8600000US14590","ZCTA5 14590","5446","null",
"8600000US14591","ZCTA5 14591","1748","null",
"8600000US14592","ZCTA5 14592","110","null",
"8600000US14604","ZCTA5 14604","1743","null",
"8600000US14605","ZCTA5 14605","12610","null",
"8600000US14606","ZCTA5 14606","28255","null",
"8600000US14607","ZCTA5 14607","16223","null",
"8600000US14608","ZCTA5 14608","12268","null",
"8600000US14609","ZCTA5 14609","42571","null",
"8600000US14610","ZCTA5 14610","14233","null",
"8600000US14611","ZCTA5 14611","17396","null",
"8600000US14612","ZCTA5 14612","34515","null",
"8600000US14613","ZCTA5 14613","14730","null",
"8600000US14614","ZCTA5 14614","1224","null",
"8600000US14615","ZCTA5 14615","16099","null",
"8600000US14616","ZCTA5 14616","28534","null",
"8600000US14617","ZCTA5 14617","22789","null",
"8600000US14618","ZCTA5 14618","22920","null",
"8600000US14619","ZCTA5 14619","14749","null",
"8600000US14620","ZCTA5 14620","25141","null",
"8600000US14621","ZCTA5 14621","33802","null",
"8600000US14622","ZCTA5 14622","12108","null",
"8600000US14623","ZCTA5 14623","27173","null",
"8600000US14624","ZCTA5 14624","36296","null",
"8600000US14625","ZCTA5 14625","10387","null",
"8600000US14626","ZCTA5 14626","30041","null",
"8600000US14627","ZCTA5 14627","2320","null",
"8600000US14701","ZCTA5 14701","40730","null",
"8600000US14706","ZCTA5 14706","6356","null",
"8600000US14707","ZCTA5 14707","239","null",
"8600000US14708","ZCTA5 14708","183","null",
"8600000US14709","ZCTA5 14709","1535","null",
"8600000US14710","ZCTA5 14710","3540","null",
"8600000US14711","ZCTA5 14711","1766","null",
"8600000US14712","ZCTA5 14712","3342","null",
"8600000US14714","ZCTA5 14714","487","null",
"8600000US14715","ZCTA5 14715","2747","null",
"8600000US14716","ZCTA5 14716","3104","null",
"8600000US14717","ZCTA5 14717","636","null",
"8600000US14718","ZCTA5 14718","2163","null",
"8600000US14719","ZCTA5 14719","3497","null",
"8600000US14720","ZCTA5 14720","675","null",
"8600000US14721","ZCTA5 14721","230","null",
"8600000US14722","ZCTA5 14722","153","null",
"8600000US14723","ZCTA5 14723","1295","null",
"8600000US14724","ZCTA5 14724","2540","null",
"8600000US14726","ZCTA5 14726","2156","null",
"8600000US14727","ZCTA5 14727","5450","null",
"8600000US14728","ZCTA5 14728","1031","null",
"8600000US14729","ZCTA5 14729","948","null",
"8600000US14731","ZCTA5 14731","1576","null",
"8600000US14732","ZCTA5 14732","211","null",
"8600000US14733","ZCTA5 14733","3833","null",
"8600000US14735","ZCTA5 14735","2751","null",
"8600000US14736","ZCTA5 14736","282","null",
"8600000US14737","ZCTA5 14737","4252","null",
"8600000US14738","ZCTA5 14738","3651","null",
"8600000US14739","ZCTA5 14739","2903","null",
"8600000US14740","ZCTA5 14740","1431","null",
"8600000US14741","ZCTA5 14741","1873","null",
"8600000US14742","ZCTA5 14742","314","null",
"8600000US14743","ZCTA5 14743","1783","null",
"8600000US14744","ZCTA5 14744","2094","null",
"8600000US14747","ZCTA5 14747","2289","null",
"8600000US14748","ZCTA5 14748","746","null",
"8600000US14750","ZCTA5 14750","4426","null",
"8600000US14752","ZCTA5 14752","169","null",
"8600000US14753","ZCTA5 14753","1166","null",
"8600000US14754","ZCTA5 14754","667","null",
"8600000US14755","ZCTA5 14755","2916","null",
"8600000US14756","ZCTA5 14756","110","null",
"8600000US14757","ZCTA5 14757","3487","null",
"8600000US14760","ZCTA5 14760","18775","null",
"8600000US14767","ZCTA5 14767","2088","null",
"8600000US14769","ZCTA5 14769","919","null",
"8600000US14770","ZCTA5 14770","2963","null",
"8600000US14772","ZCTA5 14772","4255","null",
"8600000US14774","ZCTA5 14774","151","null",
"8600000US14775","ZCTA5 14775","2537","null",
"8600000US14777","ZCTA5 14777","667","null",
"8600000US14778","ZCTA5 14778","1453","null",
"8600000US14779","ZCTA5 14779","6932","null",
"8600000US14781","ZCTA5 14781","2225","null",
"8600000US14782","ZCTA5 14782","2401","null",
"8600000US14783","ZCTA5 14783","320","null",
"8600000US14784","ZCTA5 14784","1033","null",
"8600000US14787","ZCTA5 14787","5121","null",
"8600000US14788","ZCTA5 14788","163","null",
"8600000US14801","ZCTA5 14801","5475","null",
"8600000US14802","ZCTA5 14802","4135","null",
"8600000US14803","ZCTA5 14803","1174","null",
"8600000US14804","ZCTA5 14804","1479","null",
"8600000US14805","ZCTA5 14805","1100","null",
"8600000US14806","ZCTA5 14806","2269","null",
"8600000US14807","ZCTA5 14807","3076","null",
"8600000US14808","ZCTA5 14808","591","null",
"8600000US14809","ZCTA5 14809","2552","null",
"8600000US14810","ZCTA5 14810","12356","null",
"8600000US14812","ZCTA5 14812","3478","null",
"8600000US14813","ZCTA5 14813","2520","null",
"8600000US14814","ZCTA5 14814","1931","null",
"8600000US14815","ZCTA5 14815","946","null",
"8600000US14816","ZCTA5 14816","520","null",
"8600000US14817","ZCTA5 14817","2380","null",
"8600000US14818","ZCTA5 14818","1745","null",
"8600000US14819","ZCTA5 14819","733","null",
"8600000US14820","ZCTA5 14820","784","null",
"8600000US14821","ZCTA5 14821","3314","null",
"8600000US14822","ZCTA5 14822","1169","null",
"8600000US14823","ZCTA5 14823","3754","null",
"8600000US14824","ZCTA5 14824","678","null",
"8600000US14825","ZCTA5 14825","919","null",
"8600000US14826","ZCTA5 14826","2216","null",
"8600000US14827","ZCTA5 14827","191","null",
"8600000US14830","ZCTA5 14830","19850","null",
"8600000US14836","ZCTA5 14836","1009","null",
"8600000US14837","ZCTA5 14837","5648","null",
"8600000US14838","ZCTA5 14838","1956","null",
"8600000US14839","ZCTA5 14839","793","null",
"8600000US14840","ZCTA5 14840","3061","null",
"8600000US14841","ZCTA5 14841","915","null",
"8600000US14842","ZCTA5 14842","938","null",
"8600000US14843","ZCTA5 14843","13043","null",
"8600000US14845","ZCTA5 14845","20453","null",
"8600000US14846","ZCTA5 14846","792","null",
"8600000US14847","ZCTA5 14847","2398","null",
